class_index,class,image_name
946,n07730033,ILSVRC2012_val_00014802.JPEG
946,n07730033,ILSVRC2012_val_00046872.JPEG
946,n07730033,ILSVRC2012_val_00047452.JPEG
946,n07730033,ILSVRC2012_val_00039071.JPEG
946,n07730033,ILSVRC2012_val_00047768.JPEG
513,n03110669,ILSVRC2012_val_00016723.JPEG
513,n03110669,ILSVRC2012_val_00037364.JPEG
513,n03110669,ILSVRC2012_val_00032199.JPEG
513,n03110669,ILSVRC2012_val_00015331.JPEG
513,n03110669,ILSVRC2012_val_00008033.JPEG
935,n07711569,ILSVRC2012_val_00005431.JPEG
935,n07711569,ILSVRC2012_val_00008385.JPEG
935,n07711569,ILSVRC2012_val_00017925.JPEG
935,n07711569,ILSVRC2012_val_00022599.JPEG
935,n07711569,ILSVRC2012_val_00021944.JPEG
666,n03786901,ILSVRC2012_val_00018515.JPEG
666,n03786901,ILSVRC2012_val_00038845.JPEG
666,n03786901,ILSVRC2012_val_00022089.JPEG
666,n03786901,ILSVRC2012_val_00006228.JPEG
666,n03786901,ILSVRC2012_val_00033979.JPEG
397,n02655020,ILSVRC2012_val_00042896.JPEG
397,n02655020,ILSVRC2012_val_00012005.JPEG
397,n02655020,ILSVRC2012_val_00008604.JPEG
397,n02655020,ILSVRC2012_val_00008730.JPEG
397,n02655020,ILSVRC2012_val_00008373.JPEG
612,n03599486,ILSVRC2012_val_00037141.JPEG
612,n03599486,ILSVRC2012_val_00043161.JPEG
612,n03599486,ILSVRC2012_val_00015478.JPEG
612,n03599486,ILSVRC2012_val_00029813.JPEG
612,n03599486,ILSVRC2012_val_00036428.JPEG
580,n03457902,ILSVRC2012_val_00005071.JPEG
580,n03457902,ILSVRC2012_val_00030145.JPEG
580,n03457902,ILSVRC2012_val_00009006.JPEG
580,n03457902,ILSVRC2012_val_00035478.JPEG
580,n03457902,ILSVRC2012_val_00014654.JPEG
128,n02002724,ILSVRC2012_val_00008521.JPEG
128,n02002724,ILSVRC2012_val_00038579.JPEG
128,n02002724,ILSVRC2012_val_00038615.JPEG
128,n02002724,ILSVRC2012_val_00038955.JPEG
128,n02002724,ILSVRC2012_val_00043307.JPEG
750,n04033995,ILSVRC2012_val_00046461.JPEG
750,n04033995,ILSVRC2012_val_00005221.JPEG
750,n04033995,ILSVRC2012_val_00024387.JPEG
750,n04033995,ILSVRC2012_val_00038032.JPEG
750,n04033995,ILSVRC2012_val_00000260.JPEG
600,n03532672,ILSVRC2012_val_00040536.JPEG
600,n03532672,ILSVRC2012_val_00000575.JPEG
600,n03532672,ILSVRC2012_val_00018267.JPEG
600,n03532672,ILSVRC2012_val_00014236.JPEG
600,n03532672,ILSVRC2012_val_00003167.JPEG
785,n04162706,ILSVRC2012_val_00025882.JPEG
785,n04162706,ILSVRC2012_val_00034961.JPEG
785,n04162706,ILSVRC2012_val_00002091.JPEG
785,n04162706,ILSVRC2012_val_00031753.JPEG
785,n04162706,ILSVRC2012_val_00025902.JPEG
506,n03065424,ILSVRC2012_val_00002441.JPEG
506,n03065424,ILSVRC2012_val_00003496.JPEG
506,n03065424,ILSVRC2012_val_00000915.JPEG
506,n03065424,ILSVRC2012_val_00018150.JPEG
506,n03065424,ILSVRC2012_val_00039773.JPEG
400,n02669723,ILSVRC2012_val_00034081.JPEG
400,n02669723,ILSVRC2012_val_00034987.JPEG
400,n02669723,ILSVRC2012_val_00016186.JPEG
400,n02669723,ILSVRC2012_val_00012762.JPEG
400,n02669723,ILSVRC2012_val_00020475.JPEG
360,n02444819,ILSVRC2012_val_00004298.JPEG
360,n02444819,ILSVRC2012_val_00024190.JPEG
360,n02444819,ILSVRC2012_val_00038242.JPEG
360,n02444819,ILSVRC2012_val_00032812.JPEG
360,n02444819,ILSVRC2012_val_00042779.JPEG
941,n07717410,ILSVRC2012_val_00035030.JPEG
941,n07717410,ILSVRC2012_val_00035066.JPEG
941,n07717410,ILSVRC2012_val_00020078.JPEG
941,n07717410,ILSVRC2012_val_00011443.JPEG
941,n07717410,ILSVRC2012_val_00016533.JPEG
133,n02011460,ILSVRC2012_val_00014103.JPEG
133,n02011460,ILSVRC2012_val_00013929.JPEG
133,n02011460,ILSVRC2012_val_00024007.JPEG
133,n02011460,ILSVRC2012_val_00002242.JPEG
133,n02011460,ILSVRC2012_val_00047736.JPEG
233,n02106382,ILSVRC2012_val_00047727.JPEG
233,n02106382,ILSVRC2012_val_00046212.JPEG
233,n02106382,ILSVRC2012_val_00020216.JPEG
233,n02106382,ILSVRC2012_val_00016908.JPEG
233,n02106382,ILSVRC2012_val_00022843.JPEG
810,n04264628,ILSVRC2012_val_00023822.JPEG
810,n04264628,ILSVRC2012_val_00043621.JPEG
810,n04264628,ILSVRC2012_val_00029531.JPEG
810,n04264628,ILSVRC2012_val_00005029.JPEG
810,n04264628,ILSVRC2012_val_00002133.JPEG
253,n02110806,ILSVRC2012_val_00025187.JPEG
253,n02110806,ILSVRC2012_val_00009224.JPEG
253,n02110806,ILSVRC2012_val_00009810.JPEG
253,n02110806,ILSVRC2012_val_00049334.JPEG
253,n02110806,ILSVRC2012_val_00049397.JPEG
990,n12768682,ILSVRC2012_val_00016080.JPEG
990,n12768682,ILSVRC2012_val_00017236.JPEG
990,n12768682,ILSVRC2012_val_00046904.JPEG
990,n12768682,ILSVRC2012_val_00049088.JPEG
990,n12768682,ILSVRC2012_val_00028917.JPEG
605,n03584254,ILSVRC2012_val_00016434.JPEG
605,n03584254,ILSVRC2012_val_00003673.JPEG
605,n03584254,ILSVRC2012_val_00021026.JPEG
605,n03584254,ILSVRC2012_val_00001831.JPEG
605,n03584254,ILSVRC2012_val_00030161.JPEG
192,n02096177,ILSVRC2012_val_00015607.JPEG
192,n02096177,ILSVRC2012_val_00044570.JPEG
192,n02096177,ILSVRC2012_val_00032177.JPEG
192,n02096177,ILSVRC2012_val_00044615.JPEG
192,n02096177,ILSVRC2012_val_00018642.JPEG
73,n01773549,ILSVRC2012_val_00004335.JPEG
73,n01773549,ILSVRC2012_val_00022957.JPEG
73,n01773549,ILSVRC2012_val_00007882.JPEG
73,n01773549,ILSVRC2012_val_00029496.JPEG
73,n01773549,ILSVRC2012_val_00040121.JPEG
399,n02667093,ILSVRC2012_val_00043961.JPEG
399,n02667093,ILSVRC2012_val_00001774.JPEG
399,n02667093,ILSVRC2012_val_00006888.JPEG
399,n02667093,ILSVRC2012_val_00001285.JPEG
399,n02667093,ILSVRC2012_val_00011953.JPEG
445,n02837789,ILSVRC2012_val_00018702.JPEG
445,n02837789,ILSVRC2012_val_00001072.JPEG
445,n02837789,ILSVRC2012_val_00023106.JPEG
445,n02837789,ILSVRC2012_val_00027287.JPEG
445,n02837789,ILSVRC2012_val_00015344.JPEG
469,n02939185,ILSVRC2012_val_00017886.JPEG
469,n02939185,ILSVRC2012_val_00020028.JPEG
469,n02939185,ILSVRC2012_val_00034236.JPEG
469,n02939185,ILSVRC2012_val_00017286.JPEG
469,n02939185,ILSVRC2012_val_00008625.JPEG
311,n02226429,ILSVRC2012_val_00037090.JPEG
311,n02226429,ILSVRC2012_val_00026081.JPEG
311,n02226429,ILSVRC2012_val_00042223.JPEG
311,n02226429,ILSVRC2012_val_00032705.JPEG
311,n02226429,ILSVRC2012_val_00024755.JPEG
421,n02788148,ILSVRC2012_val_00016408.JPEG
421,n02788148,ILSVRC2012_val_00002801.JPEG
421,n02788148,ILSVRC2012_val_00037788.JPEG
421,n02788148,ILSVRC2012_val_00009261.JPEG
421,n02788148,ILSVRC2012_val_00017707.JPEG
726,n03954731,ILSVRC2012_val_00022781.JPEG
726,n03954731,ILSVRC2012_val_00026580.JPEG
726,n03954731,ILSVRC2012_val_00049536.JPEG
726,n03954731,ILSVRC2012_val_00025108.JPEG
726,n03954731,ILSVRC2012_val_00004980.JPEG
458,n02892201,ILSVRC2012_val_00002868.JPEG
458,n02892201,ILSVRC2012_val_00019749.JPEG
458,n02892201,ILSVRC2012_val_00017464.JPEG
458,n02892201,ILSVRC2012_val_00014939.JPEG
458,n02892201,ILSVRC2012_val_00049186.JPEG
730,n03967562,ILSVRC2012_val_00030925.JPEG
730,n03967562,ILSVRC2012_val_00027606.JPEG
730,n03967562,ILSVRC2012_val_00004305.JPEG
730,n03967562,ILSVRC2012_val_00003086.JPEG
730,n03967562,ILSVRC2012_val_00022524.JPEG
967,n07920052,ILSVRC2012_val_00049872.JPEG
967,n07920052,ILSVRC2012_val_00041584.JPEG
967,n07920052,ILSVRC2012_val_00013375.JPEG
967,n07920052,ILSVRC2012_val_00048586.JPEG
967,n07920052,ILSVRC2012_val_00005624.JPEG
954,n07753592,ILSVRC2012_val_00026836.JPEG
954,n07753592,ILSVRC2012_val_00000605.JPEG
954,n07753592,ILSVRC2012_val_00006728.JPEG
954,n07753592,ILSVRC2012_val_00022628.JPEG
954,n07753592,ILSVRC2012_val_00049164.JPEG
802,n04252077,ILSVRC2012_val_00037661.JPEG
802,n04252077,ILSVRC2012_val_00047033.JPEG
802,n04252077,ILSVRC2012_val_00018612.JPEG
802,n04252077,ILSVRC2012_val_00041951.JPEG
802,n04252077,ILSVRC2012_val_00046727.JPEG
392,n02606052,ILSVRC2012_val_00042242.JPEG
392,n02606052,ILSVRC2012_val_00049577.JPEG
392,n02606052,ILSVRC2012_val_00045161.JPEG
392,n02606052,ILSVRC2012_val_00033356.JPEG
392,n02606052,ILSVRC2012_val_00005062.JPEG
539,n03223299,ILSVRC2012_val_00025832.JPEG
539,n03223299,ILSVRC2012_val_00003031.JPEG
539,n03223299,ILSVRC2012_val_00036203.JPEG
539,n03223299,ILSVRC2012_val_00034663.JPEG
539,n03223299,ILSVRC2012_val_00034105.JPEG
724,n03947888,ILSVRC2012_val_00011189.JPEG
724,n03947888,ILSVRC2012_val_00045572.JPEG
724,n03947888,ILSVRC2012_val_00044101.JPEG
724,n03947888,ILSVRC2012_val_00008659.JPEG
724,n03947888,ILSVRC2012_val_00014989.JPEG
499,n03041632,ILSVRC2012_val_00027812.JPEG
499,n03041632,ILSVRC2012_val_00038320.JPEG
499,n03041632,ILSVRC2012_val_00037845.JPEG
499,n03041632,ILSVRC2012_val_00010886.JPEG
499,n03041632,ILSVRC2012_val_00040170.JPEG
624,n03661043,ILSVRC2012_val_00029945.JPEG
624,n03661043,ILSVRC2012_val_00019693.JPEG
624,n03661043,ILSVRC2012_val_00024394.JPEG
624,n03661043,ILSVRC2012_val_00020914.JPEG
624,n03661043,ILSVRC2012_val_00044809.JPEG
207,n02099601,ILSVRC2012_val_00020224.JPEG
207,n02099601,ILSVRC2012_val_00005068.JPEG
207,n02099601,ILSVRC2012_val_00047737.JPEG
207,n02099601,ILSVRC2012_val_00049855.JPEG
207,n02099601,ILSVRC2012_val_00030637.JPEG
500,n03042490,ILSVRC2012_val_00033959.JPEG
500,n03042490,ILSVRC2012_val_00042179.JPEG
500,n03042490,ILSVRC2012_val_00034089.JPEG
500,n03042490,ILSVRC2012_val_00031528.JPEG
500,n03042490,ILSVRC2012_val_00004725.JPEG
275,n02116738,ILSVRC2012_val_00007075.JPEG
275,n02116738,ILSVRC2012_val_00035741.JPEG
275,n02116738,ILSVRC2012_val_00039573.JPEG
275,n02116738,ILSVRC2012_val_00039076.JPEG
275,n02116738,ILSVRC2012_val_00047535.JPEG
682,n03837869,ILSVRC2012_val_00017240.JPEG
682,n03837869,ILSVRC2012_val_00018663.JPEG
682,n03837869,ILSVRC2012_val_00013406.JPEG
682,n03837869,ILSVRC2012_val_00031727.JPEG
682,n03837869,ILSVRC2012_val_00034053.JPEG
248,n02109961,ILSVRC2012_val_00037595.JPEG
248,n02109961,ILSVRC2012_val_00047924.JPEG
248,n02109961,ILSVRC2012_val_00007551.JPEG
248,n02109961,ILSVRC2012_val_00029058.JPEG
248,n02109961,ILSVRC2012_val_00045291.JPEG
354,n02437312,ILSVRC2012_val_00018774.JPEG
354,n02437312,ILSVRC2012_val_00011354.JPEG
354,n02437312,ILSVRC2012_val_00015861.JPEG
354,n02437312,ILSVRC2012_val_00020137.JPEG
354,n02437312,ILSVRC2012_val_00027819.JPEG
836,n04355933,ILSVRC2012_val_00029889.JPEG
836,n04355933,ILSVRC2012_val_00014720.JPEG
836,n04355933,ILSVRC2012_val_00013274.JPEG
836,n04355933,ILSVRC2012_val_00025934.JPEG
836,n04355933,ILSVRC2012_val_00000413.JPEG
936,n07714571,ILSVRC2012_val_00017211.JPEG
936,n07714571,ILSVRC2012_val_00016627.JPEG
936,n07714571,ILSVRC2012_val_00029321.JPEG
936,n07714571,ILSVRC2012_val_00026819.JPEG
936,n07714571,ILSVRC2012_val_00011241.JPEG
985,n11939491,ILSVRC2012_val_00018864.JPEG
985,n11939491,ILSVRC2012_val_00013936.JPEG
985,n11939491,ILSVRC2012_val_00032089.JPEG
985,n11939491,ILSVRC2012_val_00030569.JPEG
985,n11939491,ILSVRC2012_val_00048934.JPEG
366,n02480855,ILSVRC2012_val_00000242.JPEG
366,n02480855,ILSVRC2012_val_00028177.JPEG
366,n02480855,ILSVRC2012_val_00010853.JPEG
366,n02480855,ILSVRC2012_val_00015928.JPEG
366,n02480855,ILSVRC2012_val_00004272.JPEG
176,n02091831,ILSVRC2012_val_00045441.JPEG
176,n02091831,ILSVRC2012_val_00038759.JPEG
176,n02091831,ILSVRC2012_val_00047324.JPEG
176,n02091831,ILSVRC2012_val_00015425.JPEG
176,n02091831,ILSVRC2012_val_00001576.JPEG
89,n01819313,ILSVRC2012_val_00020514.JPEG
89,n01819313,ILSVRC2012_val_00049682.JPEG
89,n01819313,ILSVRC2012_val_00013521.JPEG
89,n01819313,ILSVRC2012_val_00040848.JPEG
89,n01819313,ILSVRC2012_val_00019328.JPEG
141,n02028035,ILSVRC2012_val_00024808.JPEG
141,n02028035,ILSVRC2012_val_00010618.JPEG
141,n02028035,ILSVRC2012_val_00016023.JPEG
141,n02028035,ILSVRC2012_val_00040471.JPEG
141,n02028035,ILSVRC2012_val_00007651.JPEG
570,n03424325,ILSVRC2012_val_00007166.JPEG
570,n03424325,ILSVRC2012_val_00012981.JPEG
570,n03424325,ILSVRC2012_val_00009791.JPEG
570,n03424325,ILSVRC2012_val_00007659.JPEG
570,n03424325,ILSVRC2012_val_00009506.JPEG
193,n02096294,ILSVRC2012_val_00042133.JPEG
193,n02096294,ILSVRC2012_val_00034554.JPEG
193,n02096294,ILSVRC2012_val_00042181.JPEG
193,n02096294,ILSVRC2012_val_00018045.JPEG
193,n02096294,ILSVRC2012_val_00012460.JPEG
863,n04458633,ILSVRC2012_val_00016327.JPEG
863,n04458633,ILSVRC2012_val_00001021.JPEG
863,n04458633,ILSVRC2012_val_00048228.JPEG
863,n04458633,ILSVRC2012_val_00021103.JPEG
863,n04458633,ILSVRC2012_val_00021803.JPEG
567,n03400231,ILSVRC2012_val_00017396.JPEG
567,n03400231,ILSVRC2012_val_00001620.JPEG
567,n03400231,ILSVRC2012_val_00022777.JPEG
567,n03400231,ILSVRC2012_val_00002423.JPEG
567,n03400231,ILSVRC2012_val_00003111.JPEG
801,n04251144,ILSVRC2012_val_00010696.JPEG
801,n04251144,ILSVRC2012_val_00043728.JPEG
801,n04251144,ILSVRC2012_val_00025074.JPEG
801,n04251144,ILSVRC2012_val_00005230.JPEG
801,n04251144,ILSVRC2012_val_00033212.JPEG
559,n03376595,ILSVRC2012_val_00012771.JPEG
559,n03376595,ILSVRC2012_val_00015184.JPEG
559,n03376595,ILSVRC2012_val_00008903.JPEG
559,n03376595,ILSVRC2012_val_00024982.JPEG
559,n03376595,ILSVRC2012_val_00040576.JPEG
654,n03769881,ILSVRC2012_val_00011715.JPEG
654,n03769881,ILSVRC2012_val_00031349.JPEG
654,n03769881,ILSVRC2012_val_00000314.JPEG
654,n03769881,ILSVRC2012_val_00001178.JPEG
654,n03769881,ILSVRC2012_val_00030789.JPEG
520,n03131574,ILSVRC2012_val_00040407.JPEG
520,n03131574,ILSVRC2012_val_00043010.JPEG
520,n03131574,ILSVRC2012_val_00020374.JPEG
520,n03131574,ILSVRC2012_val_00022500.JPEG
520,n03131574,ILSVRC2012_val_00021644.JPEG
816,n04277352,ILSVRC2012_val_00020336.JPEG
816,n04277352,ILSVRC2012_val_00039856.JPEG
816,n04277352,ILSVRC2012_val_00011226.JPEG
816,n04277352,ILSVRC2012_val_00007435.JPEG
816,n04277352,ILSVRC2012_val_00028589.JPEG
208,n02099712,ILSVRC2012_val_00049959.JPEG
208,n02099712,ILSVRC2012_val_00000375.JPEG
208,n02099712,ILSVRC2012_val_00008346.JPEG
208,n02099712,ILSVRC2012_val_00010314.JPEG
208,n02099712,ILSVRC2012_val_00009984.JPEG
511,n03100240,ILSVRC2012_val_00015198.JPEG
511,n03100240,ILSVRC2012_val_00015289.JPEG
511,n03100240,ILSVRC2012_val_00047687.JPEG
511,n03100240,ILSVRC2012_val_00027293.JPEG
511,n03100240,ILSVRC2012_val_00025647.JPEG
430,n02802426,ILSVRC2012_val_00038899.JPEG
430,n02802426,ILSVRC2012_val_00018104.JPEG
430,n02802426,ILSVRC2012_val_00017293.JPEG
430,n02802426,ILSVRC2012_val_00025839.JPEG
430,n02802426,ILSVRC2012_val_00032031.JPEG
485,n02988304,ILSVRC2012_val_00046236.JPEG
485,n02988304,ILSVRC2012_val_00018869.JPEG
485,n02988304,ILSVRC2012_val_00013693.JPEG
485,n02988304,ILSVRC2012_val_00022657.JPEG
485,n02988304,ILSVRC2012_val_00038058.JPEG
69,n01768244,ILSVRC2012_val_00034867.JPEG
69,n01768244,ILSVRC2012_val_00020269.JPEG
69,n01768244,ILSVRC2012_val_00030958.JPEG
69,n01768244,ILSVRC2012_val_00040047.JPEG
69,n01768244,ILSVRC2012_val_00034606.JPEG
482,n02979186,ILSVRC2012_val_00017775.JPEG
482,n02979186,ILSVRC2012_val_00012468.JPEG
482,n02979186,ILSVRC2012_val_00002034.JPEG
482,n02979186,ILSVRC2012_val_00034563.JPEG
482,n02979186,ILSVRC2012_val_00047315.JPEG
279,n02120079,ILSVRC2012_val_00029068.JPEG
279,n02120079,ILSVRC2012_val_00024465.JPEG
279,n02120079,ILSVRC2012_val_00022888.JPEG
279,n02120079,ILSVRC2012_val_00015128.JPEG
279,n02120079,ILSVRC2012_val_00012857.JPEG
747,n04023962,ILSVRC2012_val_00047872.JPEG
747,n04023962,ILSVRC2012_val_00010716.JPEG
747,n04023962,ILSVRC2012_val_00009676.JPEG
747,n04023962,ILSVRC2012_val_00010977.JPEG
747,n04023962,ILSVRC2012_val_00041943.JPEG
619,n03637318,ILSVRC2012_val_00020746.JPEG
619,n03637318,ILSVRC2012_val_00012139.JPEG
619,n03637318,ILSVRC2012_val_00012801.JPEG
619,n03637318,ILSVRC2012_val_00009727.JPEG
619,n03637318,ILSVRC2012_val_00007691.JPEG
755,n04044716,ILSVRC2012_val_00045076.JPEG
755,n04044716,ILSVRC2012_val_00009514.JPEG
755,n04044716,ILSVRC2012_val_00043638.JPEG
755,n04044716,ILSVRC2012_val_00040428.JPEG
755,n04044716,ILSVRC2012_val_00034132.JPEG
306,n02174001,ILSVRC2012_val_00000819.JPEG
306,n02174001,ILSVRC2012_val_00048570.JPEG
306,n02174001,ILSVRC2012_val_00014365.JPEG
306,n02174001,ILSVRC2012_val_00004339.JPEG
306,n02174001,ILSVRC2012_val_00020026.JPEG
958,n07802026,ILSVRC2012_val_00034689.JPEG
958,n07802026,ILSVRC2012_val_00020157.JPEG
958,n07802026,ILSVRC2012_val_00001159.JPEG
958,n07802026,ILSVRC2012_val_00043223.JPEG
958,n07802026,ILSVRC2012_val_00015652.JPEG
308,n02190166,ILSVRC2012_val_00011393.JPEG
308,n02190166,ILSVRC2012_val_00002127.JPEG
308,n02190166,ILSVRC2012_val_00036693.JPEG
308,n02190166,ILSVRC2012_val_00019460.JPEG
308,n02190166,ILSVRC2012_val_00021808.JPEG
452,n02869837,ILSVRC2012_val_00016535.JPEG
452,n02869837,ILSVRC2012_val_00021268.JPEG
452,n02869837,ILSVRC2012_val_00012265.JPEG
452,n02869837,ILSVRC2012_val_00025125.JPEG
452,n02869837,ILSVRC2012_val_00049649.JPEG
380,n02493509,ILSVRC2012_val_00009832.JPEG
380,n02493509,ILSVRC2012_val_00021626.JPEG
380,n02493509,ILSVRC2012_val_00002717.JPEG
380,n02493509,ILSVRC2012_val_00040752.JPEG
380,n02493509,ILSVRC2012_val_00046148.JPEG
58,n01737021,ILSVRC2012_val_00037800.JPEG
58,n01737021,ILSVRC2012_val_00024682.JPEG
58,n01737021,ILSVRC2012_val_00018334.JPEG
58,n01737021,ILSVRC2012_val_00036116.JPEG
58,n01737021,ILSVRC2012_val_00036587.JPEG
335,n02356798,ILSVRC2012_val_00049865.JPEG
335,n02356798,ILSVRC2012_val_00038622.JPEG
335,n02356798,ILSVRC2012_val_00048792.JPEG
335,n02356798,ILSVRC2012_val_00016105.JPEG
335,n02356798,ILSVRC2012_val_00009581.JPEG
555,n03345487,ILSVRC2012_val_00036198.JPEG
555,n03345487,ILSVRC2012_val_00008602.JPEG
555,n03345487,ILSVRC2012_val_00032745.JPEG
555,n03345487,ILSVRC2012_val_00010690.JPEG
555,n03345487,ILSVRC2012_val_00023724.JPEG
690,n03868242,ILSVRC2012_val_00011705.JPEG
690,n03868242,ILSVRC2012_val_00035457.JPEG
690,n03868242,ILSVRC2012_val_00041004.JPEG
690,n03868242,ILSVRC2012_val_00006162.JPEG
690,n03868242,ILSVRC2012_val_00019385.JPEG
264,n02113186,ILSVRC2012_val_00013557.JPEG
264,n02113186,ILSVRC2012_val_00016989.JPEG
264,n02113186,ILSVRC2012_val_00035552.JPEG
264,n02113186,ILSVRC2012_val_00009045.JPEG
264,n02113186,ILSVRC2012_val_00049884.JPEG
42,n01687978,ILSVRC2012_val_00022247.JPEG
42,n01687978,ILSVRC2012_val_00049072.JPEG
42,n01687978,ILSVRC2012_val_00005781.JPEG
42,n01687978,ILSVRC2012_val_00013870.JPEG
42,n01687978,ILSVRC2012_val_00017561.JPEG
987,n12144580,ILSVRC2012_val_00000484.JPEG
987,n12144580,ILSVRC2012_val_00035862.JPEG
987,n12144580,ILSVRC2012_val_00041716.JPEG
987,n12144580,ILSVRC2012_val_00021550.JPEG
987,n12144580,ILSVRC2012_val_00008648.JPEG
43,n01688243,ILSVRC2012_val_00038665.JPEG
43,n01688243,ILSVRC2012_val_00024081.JPEG
43,n01688243,ILSVRC2012_val_00017015.JPEG
43,n01688243,ILSVRC2012_val_00039831.JPEG
43,n01688243,ILSVRC2012_val_00047224.JPEG
848,n04392985,ILSVRC2012_val_00027019.JPEG
848,n04392985,ILSVRC2012_val_00029455.JPEG
848,n04392985,ILSVRC2012_val_00008785.JPEG
848,n04392985,ILSVRC2012_val_00036646.JPEG
848,n04392985,ILSVRC2012_val_00001249.JPEG
772,n04127249,ILSVRC2012_val_00019637.JPEG
772,n04127249,ILSVRC2012_val_00029521.JPEG
772,n04127249,ILSVRC2012_val_00041648.JPEG
772,n04127249,ILSVRC2012_val_00024718.JPEG
772,n04127249,ILSVRC2012_val_00046608.JPEG
998,n13133613,ILSVRC2012_val_00047190.JPEG
998,n13133613,ILSVRC2012_val_00039722.JPEG
998,n13133613,ILSVRC2012_val_00015477.JPEG
998,n13133613,ILSVRC2012_val_00001880.JPEG
998,n13133613,ILSVRC2012_val_00022212.JPEG
502,n03047690,ILSVRC2012_val_00038410.JPEG
502,n03047690,ILSVRC2012_val_00040449.JPEG
502,n03047690,ILSVRC2012_val_00043423.JPEG
502,n03047690,ILSVRC2012_val_00035660.JPEG
502,n03047690,ILSVRC2012_val_00030355.JPEG
339,n02389026,ILSVRC2012_val_00044391.JPEG
339,n02389026,ILSVRC2012_val_00033323.JPEG
339,n02389026,ILSVRC2012_val_00035846.JPEG
339,n02389026,ILSVRC2012_val_00009344.JPEG
339,n02389026,ILSVRC2012_val_00039259.JPEG
375,n02488702,ILSVRC2012_val_00036154.JPEG
375,n02488702,ILSVRC2012_val_00037296.JPEG
375,n02488702,ILSVRC2012_val_00022359.JPEG
375,n02488702,ILSVRC2012_val_00032396.JPEG
375,n02488702,ILSVRC2012_val_00021333.JPEG
362,n02447366,ILSVRC2012_val_00041647.JPEG
362,n02447366,ILSVRC2012_val_00003383.JPEG
362,n02447366,ILSVRC2012_val_00002903.JPEG
362,n02447366,ILSVRC2012_val_00029936.JPEG
362,n02447366,ILSVRC2012_val_00038987.JPEG
577,n03447721,ILSVRC2012_val_00037745.JPEG
577,n03447721,ILSVRC2012_val_00028468.JPEG
577,n03447721,ILSVRC2012_val_00010239.JPEG
577,n03447721,ILSVRC2012_val_00041280.JPEG
577,n03447721,ILSVRC2012_val_00026287.JPEG
95,n01843065,ILSVRC2012_val_00011605.JPEG
95,n01843065,ILSVRC2012_val_00033469.JPEG
95,n01843065,ILSVRC2012_val_00024058.JPEG
95,n01843065,ILSVRC2012_val_00030507.JPEG
95,n01843065,ILSVRC2012_val_00045643.JPEG
661,n03777568,ILSVRC2012_val_00021280.JPEG
661,n03777568,ILSVRC2012_val_00037180.JPEG
661,n03777568,ILSVRC2012_val_00029873.JPEG
661,n03777568,ILSVRC2012_val_00043203.JPEG
661,n03777568,ILSVRC2012_val_00013887.JPEG
330,n02325366,ILSVRC2012_val_00024858.JPEG
330,n02325366,ILSVRC2012_val_00033989.JPEG
330,n02325366,ILSVRC2012_val_00041387.JPEG
330,n02325366,ILSVRC2012_val_00049274.JPEG
330,n02325366,ILSVRC2012_val_00002473.JPEG
566,n03394916,ILSVRC2012_val_00042707.JPEG
566,n03394916,ILSVRC2012_val_00009037.JPEG
566,n03394916,ILSVRC2012_val_00025430.JPEG
566,n03394916,ILSVRC2012_val_00041958.JPEG
566,n03394916,ILSVRC2012_val_00033682.JPEG
405,n02692877,ILSVRC2012_val_00011499.JPEG
405,n02692877,ILSVRC2012_val_00006977.JPEG
405,n02692877,ILSVRC2012_val_00021306.JPEG
405,n02692877,ILSVRC2012_val_00037584.JPEG
405,n02692877,ILSVRC2012_val_00033251.JPEG
775,n04136333,ILSVRC2012_val_00029197.JPEG
775,n04136333,ILSVRC2012_val_00049844.JPEG
775,n04136333,ILSVRC2012_val_00024839.JPEG
775,n04136333,ILSVRC2012_val_00040032.JPEG
775,n04136333,ILSVRC2012_val_00041397.JPEG
134,n02012849,ILSVRC2012_val_00029365.JPEG
134,n02012849,ILSVRC2012_val_00030578.JPEG
134,n02012849,ILSVRC2012_val_00016134.JPEG
134,n02012849,ILSVRC2012_val_00048195.JPEG
134,n02012849,ILSVRC2012_val_00029503.JPEG
100,n01860187,ILSVRC2012_val_00044422.JPEG
100,n01860187,ILSVRC2012_val_00014707.JPEG
100,n01860187,ILSVRC2012_val_00017441.JPEG
100,n01860187,ILSVRC2012_val_00048039.JPEG
100,n01860187,ILSVRC2012_val_00015899.JPEG
899,n04560804,ILSVRC2012_val_00029830.JPEG
899,n04560804,ILSVRC2012_val_00020192.JPEG
899,n04560804,ILSVRC2012_val_00032981.JPEG
899,n04560804,ILSVRC2012_val_00013262.JPEG
899,n04560804,ILSVRC2012_val_00039542.JPEG
740,n03995372,ILSVRC2012_val_00028887.JPEG
740,n03995372,ILSVRC2012_val_00037971.JPEG
